idx,logprob,params
171,-5.804769992828369,6658473984
172,-5.721890449523926,6658473984
173,-5.487258434295654,6658473984
174,-5.854916095733643,6658473984
175,-6.7831292152404785,6658473984
176,-6.613223552703857,6658473984
177,-7.178030967712402,6658473984
178,-5.9482574462890625,6658473984
179,-6.167206287384033,6658473984
180,-6.073920726776123,6658473984
181,-5.773964881896973,6658473984
182,-7.0264058113098145,6658473984
183,-6.946717262268066,6658473984
184,-7.282064437866211,6658473984
185,-6.227513313293457,6658473984
186,-6.404506683349609,6658473984
187,-6.322268486022949,6658473984
188,-5.569497585296631,6658473984
189,-7.411714553833008,6658473984
190,-6.999833106994629,6658473984
191,-6.152260780334473,6658473984
192,-6.417375564575195,6658473984
193,-5.180456638336182,6658473984
194,-5.824209213256836,6658473984
195,-8.600903511047363,6658473984
196,-5.923588752746582,6658473984
197,-6.707388401031494,6658473984
198,-6.329012393951416,6658473984
199,-7.226044178009033,6658473984
200,-6.68648624420166,6658473984
201,-7.751582145690918,6658473984
202,-6.136346817016602,6658473984
203,-7.807948589324951,6658473984
204,-7.872457504272461,6658473984
205,-7.811547756195068,6658473984
206,-7.116752624511719,6658473984
207,-7.099132061004639,6658473984
208,-6.699283123016357,6658473984
209,-7.6892547607421875,6658473984
210,-8.48954963684082,6658473984
211,-6.7828450202941895,6658473984
212,-8.917890548706055,6658473984
213,-7.2658233642578125,6658473984
214,-6.464993476867676,6658473984
215,-7.981144905090332,6658473984
216,-7.626002788543701,6658473984
217,-6.754458904266357,6658473984
218,-7.658387660980225,6658473984
219,-8.514127731323242,6658473984
220,-8.844480514526367,6658473984
221,-7.256997108459473,6658473984
222,-10.267390251159668,6658473984
223,-7.554329872131348,6658473984
224,-7.590839385986328,6658473984
225,-8.456914901733398,6658473984
226,-1.8244075775146484,6658473984
227,-1.9320807456970215,6658473984
228,-1.7559728622436523,6658473984
229,-3.1350245475769043,6658473984
230,-3.0687193870544434,6658473984
231,-1.8130583763122559,6658473984
232,-2.632697105407715,6658473984
233,-2.3091297149658203,6658473984
234,-4.31882381439209,6658473984
235,-2.441028118133545,6658473984
236,-5.252288818359375,6658473984
237,-1.7352004051208496,6658473984
238,-2.1778316497802734,6658473984
239,-3.6016948223114014,6658473984
240,-2.4211392402648926,6658473984
241,-2.0932321548461914,6658473984
242,-2.890477180480957,6658473984
243,-2.517879009246826,6658473984
244,-3.7866649627685547,6658473984
245,-2.8862147331237793,6658473984
246,-2.9038619995117188,6658473984
247,-2.2777810096740723,6658473984
248,-3.978447437286377,6658473984
249,-3.1171889305114746,6658473984
250,-2.266818046569824,6658473984
251,-2.0562806129455566,6658473984
252,-2.804342269897461,6658473984
253,-4.033502101898193,6658473984
254,-2.303936004638672,6658473984
255,-5.825342655181885,6658473984
256,-5.510790824890137,6658473984
257,-2.2548341751098633,6658473984
258,-3.6344776153564453,6658473984
259,-3.9376821517944336,6658473984
260,-4.889315128326416,6658473984
261,-3.389712333679199,6658473984
262,-3.5967278480529785,6658473984
263,-4.957545757293701,6658473984
264,-3.0959858894348145,6658473984
265,-5.968724727630615,6658473984
266,-4.520367622375488,6658473984
267,-6.41486120223999,6658473984
268,-3.865964889526367,6658473984
269,-3.1473278999328613,6658473984
270,-2.8746109008789062,6658473984
271,-3.659702777862549,6658473984
272,-4.480132102966309,6658473984
273,-7.014679908752441,6658473984
274,-5.832949638366699,6658473984
275,-4.9589009284973145,6658473984
276,-5.431708335876465,6658473984
277,-5.831291198730469,6658473984
278,-4.756257057189941,6658473984
279,-6.588872909545898,6658473984
280,-5.334311485290527,6658473984
281,-3.5960726737976074,6658473984
282,-5.406357288360596,6658473984
283,-5.281049728393555,6658473984
284,-6.357631206512451,6658473984
285,-6.696371555328369,6658473984
286,-2.516678810119629,6658473984
287,-3.458894729614258,6658473984
288,-2.8021984100341797,6658473984
289,-3.2615432739257812,6658473984
290,-2.190596580505371,6658473984
291,-1.4228515625,6658473984
292,-1.5745630264282227,6658473984
293,-1.780775547027588,6658473984
294,-1.9094257354736328,6658473984
295,-4.025853633880615,6658473984
296,-2.5756163597106934,6658473984
297,-1.5001535415649414,6658473984
298,-1.8305816650390625,6658473984
299,-2.1972732543945312,6658473984
300,-2.3045644760131836,6658473984
301,-4.556213855743408,6658473984
302,-2.0430707931518555,6658473984
303,-2.4561820030212402,6658473984
304,-2.3020219802856445,6658473984
305,-1.3790082931518555,6658473984
306,-1.9632625579833984,6658473984
307,-2.411283016204834,6658473984
308,-1.626126766204834,6658473984
309,-1.9428701400756836,6658473984
310,-2.0702033042907715,6658473984
311,-3.2070791721343994,6658473984
312,-4.8567118644714355,6658473984
313,-2.4185070991516113,6658473984
314,-1.4296841621398926,6658473984
315,-2.261803150177002,6658473984
316,-2.462977409362793,6658473984
317,-2.4196653366088867,6658473984
318,-4.222899436950684,6658473984
319,-2.432304859161377,6658473984
320,-2.7167911529541016,6658473984
321,-2.414731502532959,6658473984
322,-4.260703086853027,6658473984
323,-2.086404800415039,6658473984
324,-2.357177257537842,6658473984
325,-2.7467079162597656,6658473984
326,-2.7331175804138184,6658473984
327,-2.0323076248168945,6658473984
328,-2.906113624572754,6658473984
329,-2.753234386444092,6658473984
330,-2.6305909156799316,6658473984
331,-2.2349071502685547,6658473984
332,-2.7666821479797363,6658473984
333,-2.807633399963379,6658473984
334,-3.892338275909424,6658473984
335,-2.4800214767456055,6658473984
336,-2.5088887214660645,6658473984
337,-2.86143159866333,6658473984
338,-2.682471752166748,6658473984
339,-3.7008578777313232,6658473984
340,-5.268471717834473,6658473984
341,-2.8446946144104004,6658473984
342,-1.4664320945739746,6658473984
343,-1.2314386367797852,6658473984
344,-1.9438319206237793,6658473984
345,-1.6166634559631348,6658473984
346,-1.649324893951416,6658473984
347,-2.1396470069885254,6658473984
348,-3.1008481979370117,6658473984
349,-3.3731603622436523,6658473984
350,-2.3865671157836914,6658473984
351,-2.288496971130371,6658473984
352,-4.400826454162598,6658473984
353,-3.3659615516662598,6658473984
354,-4.264448165893555,6658473984
355,-2.32171630859375,6658473984
356,-3.0286035537719727,6658473984
357,-1.8618059158325195,6658473984
358,-2.0648484230041504,6658473984
359,-1.5838704109191895,6658473984
360,-1.9847478866577148,6658473984
361,-5.2188262939453125,6658473984
362,-2.8638672828674316,6658473984
363,-1.8478398323059082,6658473984
364,-1.3900198936462402,6658473984
365,-2.372098922729492,6658473984
366,-2.6127781867980957,6658473984
367,-2.54508113861084,6658473984
368,-2.7448644638061523,6658473984
369,-4.011488914489746,6658473984
370,-3.10178804397583,6658473984
371,-4.310674667358398,6658473984
372,-4.3578691482543945,6658473984
373,-4.0717267990112305,6658473984
374,-2.3070387840270996,6658473984
375,-1.6895065307617188,6658473984
376,-5.145339488983154,6658473984
377,-3.2034850120544434,6658473984
378,-1.006063461303711,6658473984
379,-3.271526336669922,6658473984
380,-3.633779525756836,6658473984
381,-2.8385329246520996,6658473984
382,-3.9484610557556152,6658473984
383,-1.9703025817871094,6658473984
384,-1.9870834350585938,6658473984
385,-5.132635116577148,6658473984
386,-2.165432929992676,6658473984
387,-6.839310646057129,6658473984
388,-3.4787659645080566,6658473984
389,-2.4123473167419434,6658473984
390,-3.4904465675354004,6658473984
391,-2.0186314582824707,6658473984
392,-5.292404651641846,6658473984
393,-3.770810604095459,6658473984
394,-1.5932025909423828,6658473984
395,-3.1374764442443848,6658473984
396,-6.312676429748535,6658473984
397,-2.1192779541015625,6658473984
398,-1.7753171920776367,6658473984
399,-3.6519172191619873,6658473984
400,-1.8068957328796387,6658473984
401,-3.5611038208007812,6658473984
402,-3.0773863792419434,6658473984
403,-3.485105037689209,6658473984
404,-2.2491369247436523,6658473984
405,-2.320988655090332,6658473984
406,-3.4397244453430176,6658473984
407,-3.2656564712524414,6658473984
408,-2.452545642852783,6658473984
409,-3.3843774795532227,6658473984
410,-2.3324851989746094,6658473984
411,-3.962831497192383,6658473984
412,-1.9508914947509766,6658473984
413,-4.453253269195557,6658473984
414,-6.123249053955078,6658473984
415,-3.158700942993164,6658473984
416,-3.9467549324035645,6658473984
417,-1.7405624389648438,6658473984
418,-3.4518251419067383,6658473984
419,-2.261813163757324,6658473984
420,-2.1492486000061035,6658473984
421,-2.3972597122192383,6658473984
422,-2.795478343963623,6658473984
423,-2.429551124572754,6658473984
424,-2.365708351135254,6658473984
425,-3.355956554412842,6658473984
426,-3.194876194000244,6658473984
427,-4.624099254608154,6658473984
428,-3.852080821990967,6658473984
429,-2.7640089988708496,6658473984
430,-2.8821911811828613,6658473984
431,-3.9063260555267334,6658473984
432,-3.048337936401367,6658473984
433,-3.529165267944336,6658473984
434,-3.9811224937438965,6658473984
435,-3.6604490280151367,6658473984
436,-3.2556815147399902,6658473984
437,-3.3936519622802734,6658473984
438,-3.6370768547058105,6658473984
439,-4.222687244415283,6658473984
440,-4.128269195556641,6658473984
441,-3.6835837364196777,6658473984
442,-4.073509693145752,6658473984
443,-3.6644015312194824,6658473984
444,-4.558265209197998,6658473984
445,-4.844462871551514,6658473984
446,-6.609875202178955,6658473984
447,-4.517870903015137,6658473984
448,-2.969454765319824,6658473984
449,-4.5232977867126465,6658473984
450,-3.9223365783691406,6658473984
451,-4.792686939239502,6658473984
452,-1.6472744941711426,6658473984
453,-0.9890780448913574,6658473984
454,-1.441535472869873,6658473984
455,-1.8961915969848633,6658473984
456,-1.6411314010620117,6658473984
457,-1.299384593963623,6658473984
458,-1.6002826690673828,6658473984
459,-1.6854023933410645,6658473984
460,-0.7986717224121094,6658473984
461,-1.9210505485534668,6658473984
462,-1.6812191009521484,6658473984
463,-1.9215049743652344,6658473984
464,-2.0184497833251953,6658473984
465,-1.5173258781433105,6658473984
466,-1.3441739082336426,6658473984
467,-1.464158535003662,6658473984
468,-2.1227078437805176,6658473984
469,-1.6643428802490234,6658473984
470,-2.151155471801758,6658473984
471,-1.5124931335449219,6658473984
472,-2.013258934020996,6658473984
473,-1.1018972396850586,6658473984
474,-1.5754575729370117,6658473984
475,-1.432600975036621,6658473984
476,-1.2010836601257324,6658473984
477,-1.6302909851074219,6658473984
478,-1.449770450592041,6658473984
479,-1.9893593788146973,6658473984
480,-1.8316097259521484,6658473984
481,-1.7131409645080566,6658473984
482,-1.210515022277832,6658473984
483,-2.3563241958618164,6658473984
484,-5.698553562164307,6658473984
485,-2.2911996841430664,6658473984
486,-1.9723095893859863,6658473984
487,-1.3777670860290527,6658473984
488,-1.716461181640625,6658473984
489,-1.5690350532531738,6658473984
490,-1.462308406829834,6658473984
491,-2.222909450531006,6658473984
492,-1.4126920700073242,6658473984
493,-2.4416913986206055,6658473984
494,-1.5648255348205566,6658473984
495,-1.5658459663391113,6658473984
496,-1.385817527770996,6658473984
497,-1.951420783996582,6658473984
498,-1.903182029724121,6658473984
499,-1.1518235206604004,6658473984
500,-1.0869178771972656,6658473984
501,-1.6289830207824707,6658473984
502,-1.8478007316589355,6658473984
503,-1.476461410522461,6658473984
504,-1.4261894226074219,6658473984
505,-2.2710986137390137,6658473984
506,-2.9265689849853516,6658473984
507,-2.7571873664855957,6658473984
508,-2.737957000732422,6658473984
509,-2.6915602684020996,6658473984
510,-3.069382667541504,6658473984
511,-2.75258207321167,6658473984
512,-2.5631814002990723,6658473984
513,-2.7798147201538086,6658473984
514,-2.679354190826416,6658473984
515,-2.6871981620788574,6658473984
516,-3.2035961151123047,6658473984
517,-3.7022619247436523,6658473984
518,-2.5066566467285156,6658473984
519,-3.050978660583496,6658473984
520,-2.86134672164917,6658473984
521,-2.4136691093444824,6658473984
522,-2.734678268432617,6658473984
523,-2.752410888671875,6658473984
524,-2.3098111152648926,6658473984
525,-2.064330577850342,6658473984
526,-2.0998387336730957,6658473984
527,-2.828453540802002,6658473984
528,-3.1677441596984863,6658473984
529,-2.737727165222168,6658473984
530,-2.2200236320495605,6658473984
531,-2.8833208084106445,6658473984
532,-2.3347678184509277,6658473984
533,-2.1668567657470703,6658473984
534,-2.7289633750915527,6658473984
535,-2.7790088653564453,6658473984
536,-2.7162318229675293,6658473984
537,-2.1450424194335938,6658473984
538,-2.5982413291931152,6658473984
539,-2.637451171875,6658473984
540,-2.7130279541015625,6658473984
541,-2.6361660957336426,6658473984
542,-2.398975372314453,6658473984
543,-2.246065616607666,6658473984
544,-2.117133140563965,6658473984
545,-2.7644152641296387,6658473984
546,-3.126708984375,6658473984
547,-3.2242345809936523,6658473984
548,-2.613593101501465,6658473984
549,-2.459937572479248,6658473984
550,-3.3267874717712402,6658473984
551,-2.9110889434814453,6658473984
552,-2.6353158950805664,6658473984
553,-3.6433215141296387,6658473984
554,-2.925158977508545,6658473984
555,-3.9081482887268066,6658473984
556,-2.389965057373047,6658473984
557,-1.8872599601745605,6658473984
558,-4.55296516418457,6658473984
559,-3.463165760040283,6658473984
560,-2.875316619873047,6658473984
561,-2.7924094200134277,6658473984
562,-4.816157341003418,6658473984
563,-5.172069072723389,6658473984
564,-3.77032732963562,6658473984
