idx,logprob,params
495,-4.450042724609375,162322944
496,-2.270477294921875,162322944
497,-2.668792724609375,162322944
498,-4.4583740234375,162322944
499,-2.82623291015625,162322944
500,-3.181427001953125,162322944
501,-3.3934326171875,162322944
502,-4.915924072265625,162322944
503,-3.980621337890625,162322944
504,-4.06707763671875,162322944
505,-3.3424072265625,162322944
506,-4.860992431640625,162322944
507,-6.1743316650390625,162322944
508,-3.447174072265625,162322944
509,-3.33154296875,162322944
510,-5.1490478515625,162322944
511,-3.110931396484375,162322944
512,-4.950653076171875,162322944
513,-7.6440582275390625,162322944
514,-3.82220458984375,162322944
515,-3.8087158203125,162322944
516,-5.134857177734375,162322944
517,-7.895782470703125,162322944
518,-5.214202880859375,162322944
519,-4.6849365234375,162322944
520,-4.126922607421875,162322944
521,-4.084136962890625,162322944
522,-3.805267333984375,162322944
523,-6.8280029296875,162322944
524,-5.348541259765625,162322944
525,-3.861328125,162322944
526,-4.2406005859375,162322944
527,-5.28253173828125,162322944
528,-7.24285888671875,162322944
529,-4.142486572265625,162322944
530,-4.750396728515625,162322944
531,-7.45318603515625,162322944
532,-6.1025390625,162322944
533,-3.59893798828125,162322944
534,-3.941802978515625,162322944
535,-3.74700927734375,162322944
536,-7.674285888671875,162322944
537,-5.907806396484375,162322944
538,-6.38555908203125,162322944
539,-4.07904052734375,162322944
540,-4.829620361328125,162322944
541,-5.693267822265625,162322944
542,-6.65899658203125,162322944
543,-4.36151123046875,162322944
544,-5.89508056640625,162322944
545,-6.655731201171875,162322944
546,-4.59619140625,162322944
547,-4.35595703125,162322944
548,-8.87396240234375,162322944
549,-3.776885986328125,162322944
550,-4.6021728515625,162322944
551,-5.142913818359375,162322944
552,-6.498687744140625,162322944
553,-5.27935791015625,162322944
554,-4.6282958984375,162322944
555,-11.357681274414062,162322944
556,-5.5999755859375,162322944
557,-4.670135498046875,162322944
558,-6.65765380859375,162322944
559,-6.40252685546875,162322944
560,-6.832489013671875,162322944
561,-4.561065673828125,162322944
562,-8.112579345703125,162322944
563,-7.44049072265625,162322944
564,-5.927215576171875,162322944
